original_id,new_name,words_used,status,txt_path,img_path
c1a24f0b3775_1206,remind me to confirm,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1206_en_US_notes_people relationships___PART037_107.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1206 remind me to confirm jaylen details.jpg
c1a24f0b3775_1207,planning to bring up our wknd appt tmrw,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1207_en_US_notes_people relationships___PART037_108.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1207 gonna bring up our wknd appt tmrw with.jpg
c1a24f0b3775_1208,scheduled meaning,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1208_en_US_notes_people relationships___PART037_109.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1208 scheduled meaning to check in w project .jpg
c1a24f0b3775_1209,so kid from,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1209_en_US_notes_people relationships___PART037_110.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1209 so kid from class Ximena.jpg
c1a24f0b3775_1210,check with clara,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1210_en_US_notes_people relationships___PART037_111.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1210 check with clara the dental hygienist tm.jpg
c1a24f0b3775_1212,saw my bestie,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1212_en_US_notes_people relationships___PART037_113.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1212 saw my bestie today at 3 west.jpg
c1a24f0b3775_1213,check with my college,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1213_en_US_notes_people relationships___PART037_114.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1213 check with my college roommate.jpg
c1a24f0b3775_1214,supposed to call saturday my language pa,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1214_en_US_notes_people relationships___PART037_115.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1214 gotta call saturday my language pal abiu.jpg
c1a24f0b3775_1215,order wednesdays,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1215_en_US_notes_people relationships___PART037_116.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1215 order wednesdays groceries.jpg
c1a24f0b3775_1216,nova said,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1216_en_US_notes_people relationships___PART037_117.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1216 nova said pause netflix sub bc.jpg
c1a24f0b3775_1217,check wiyh,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1217_en_US_notes_people relationships___PART037_118.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1217 check wiyh julian about adobe.jpg
c1a24f0b3775_1218,should probably check,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1218_en_US_notes_people relationships___PART037_119.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1218 should probably check with.jpg
c1a24f0b3775_1219,heads up abt gamme,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1219_en_US_notes_people relationships___PART037_120.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1219 heads up abt gamme night.jpg
c1a24f0b3775_1220,remind me to bring,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1220_en_US_notes_people relationships___PART038_121.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1220 remind me to bring poortfolio with new d.jpg
c1a24f0b3775_1221,almost forgot to fill,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1221_en_US_notes_people relationships___PART038_122.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1221 almost forgot to fill out josephine.jpg
c1a24f0b3775_1222,close to figure out scqn tickets at door,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1222_en_US_notes_people relationships___PART038_123.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1222 need to figure out scqn tickets at door .jpg
c1a24f0b3775_1223,let me to transfer funds,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1223_en_US_notes_people relationships___PART038_124.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1223 remind me to transfer funds.jpg
c1a24f0b3775_1224,i think,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1224_en_US_notes_people relationships___PART038_125.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1224 i think i need to.jpg
c1a24f0b3775_1225,ok so partner,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1225_en_US_notes_people relationships___PART038_126.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1225 ok so partner forgot appt tonite.jpg
c1a24f0b3775_1226,we gotta,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1226_en_US_notes_people relationships___PART038_127.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1226 we gotta meet up with.jpg
c1a24f0b3775_1227,latest with office,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1227_en_US_notes_people relationships___PART038_128.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1227 latest with office bff saniya is.jpg
c1a24f0b3775_1229,keep forgetting realized,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1229_en_US_notes_people relationships___PART038_130.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1229 keep forgetting realized i forgot to cal.jpg
c1a24f0b3775_1230,saw putting,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1230_en_US_notes_people relationships___PART038_131.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1230 saw putting off calling brother about co.jpg
c1a24f0b3775_1231,quick note on pitch,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1231_en_US_notes_people relationships___PART038_132.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1231 quick note on pitch deck.jpg
c1a24f0b3775_1232,ranging from,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1232_en_US_notes_people relationships___PART038_133.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1232 ranging from appt to appt is making me h.jpg
c1a24f0b3775_1234,love that mqdelyn,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1234_en_US_notes_people relationships___PART038_135.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1234 love that mqdelyn called.jpg
c1a24f0b3775_1235,heads up abt my,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1235_en_US_notes_people relationships___PART038_136.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1235 heads up abt my broken dryer eventho.jpg
c1a24f0b3775_1236,apparently puttin,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1236_en_US_notes_people relationships___PART038_137.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1236 apparently puttin off writting list of g.jpg
c1a24f0b3775_1237,happy to,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1237_en_US_notes_people relationships___PART038_138.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1237 happy to report kid helping me alot ith .jpg
c1a24f0b3775_1238,leandro said,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1238_en_US_notes_people relationships___PART038_139.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1238 leandro said hes got tix 4 friday night .jpg
c1a24f0b3775_1239,quick note on fines,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1239_en_US_notes_people relationships___PART038_140.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1239 quick note on fines.jpg
c1a24f0b3775_1240,scheduled hit,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1240_en_US_notes_people relationships___PART039_141.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1240 scheduled hit the gym with bro today tmr.jpg
c1a24f0b3775_1241,low key need,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1241_en_US_notes_people relationships___PART039_142.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1241 low key need to get that new set of dumb.jpg
c1a24f0b3775_1242,gonnabe calling,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1242_en_US_notes_people relationships___PART039_143.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1242 gonnabe calling talia my jam buddy.jpg
c1a24f0b3775_1243,excited for,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1243_en_US_notes_people relationships___PART039_144.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1243 excited for dinner tonight teaagan is ho.jpg
c1a24f0b3775_1244,river my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1244_en_US_notes_people relationships___PART039_145.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1244 river my report said nerd diesel for the.jpg
c1a24f0b3775_1245,reminded putting off msg murphy about la,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1245_en_US_notes_people relationships___PART039_146.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1245 told putting off msg murphy about lash f.jpg
c1a24f0b3775_1246,edison and,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1246_en_US_notes_people relationships___PART039_147.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1246 edison and the sitter are.jpg
c1a24f0b3775_1247,almost forgot to pack,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1247_en_US_notes_people relationships___PART039_148.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1247 almost frgot to pack.jpg
c1a24f0b3775_1249,update on cousin,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1249_en_US_notes_people relationships___PART039_150.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1249 update on cousin grants doc visit still.jpg
c1a24f0b3775_1250,also on roommate says bianca wants to tr,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1250_en_US_notes_people relationships___PART039_151.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1250 update on roommate says bianca wants to .jpg
c1a24f0b3775_1251,heads up forgot,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1251_en_US_notes_people relationships___PART039_152.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1251 heads up forgot to call cgrstn my hlf si.jpg
c1a24f0b3775_1252,i cant,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1252_en_US_notes_people relationships___PART039_153.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1252 i cant get netflix rn atm fr.jpg
c1a24f0b3775_1254,orion called,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1254_en_US_notes_people relationships___PART039_155.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1254 orion called saying appt est 30 min tmrw.jpg
c1a24f0b3775_1255,heads up bring,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1255_en_US_notes_people relationships___PART039_156.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1255 heads up bring up pumpkin patch w Alliso.jpg
c1a24f0b3775_1256,have to pick up kids from soccer practic,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1256_en_US_notes_people relationships___PART039_157.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1256 need to pick up kids from soccer practic.jpg
c1a24f0b3775_1257,update on forgot,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1257_en_US_notes_people relationships___PART039_158.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1257 update on forgot to drop off kys with my.jpg
c1a24f0b3775_1258,we met,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1258_en_US_notes_people relationships___PART039_159.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1258 we met with salvadors dads financial pla.jpg
c1a24f0b3775_1259,my car,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1259_en_US_notes_people relationships___PART039_160.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1259 my car wont stsrt rn.jpg
c1a24f0b3775_1260,worried about,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1260_en_US_notes_people relationships___PART040_161.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1260 worried about drop-off at dog daycare to.jpg
c1a24f0b3775_1261,with my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1261_en_US_notes_people relationships___PART040_162.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1261 with my guy keon tmrw.jpg
c1a24f0b3775_1263,orion my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1263_en_US_notes_people relationships___PART040_164.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1263 orion my babe says.jpg
c1a24f0b3775_1266,heads up run,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1266_en_US_notes_people relationships___PART040_167.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1266 heads up run to shaws after work tmrw ne.jpg
c1a24f0b3775_1267,dont forget abt appt,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1267_en_US_notes_people relationships___PART040_168.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1267 dont forget abt appt tmrw  10am est gott.jpg
c1a24f0b3775_1268,kingston my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1268_en_US_notes_people relationships___PART040_169.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1268 kingston my papa says oil change.jpg
c1a24f0b3775_1269,got a ran,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1269_en_US_notes_people relationships___PART040_170.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1269 got a ran into ulises  coffeehouse thurs.jpg
c1a24f0b3775_1270,ugh gotta,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1270_en_US_notes_people relationships___PART040_171.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1270 ugh gotta call zion bc of lite.jpg
c1a24f0b3775_1271,kofi wont,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1271_en_US_notes_people relationships___PART040_172.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1271 kofi wont forget about.jpg
c1a24f0b3775_1272,call cousins,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1272_en_US_notes_people relationships___PART040_173.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1272 call cousins bc.jpg
c1a24f0b3775_1273,skai is,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1273_en_US_notes_people relationships___PART040_174.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1273 skai is running the service tmrw so.jpg
c1a24f0b3775_1275,emerys baby,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1275_en_US_notes_people relationships___PART040_176.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1275 emerys baby shower is ssturday at 2pm.jpg
c1a24f0b3775_1276,headed tokc,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1276_en_US_notes_people relationships___PART040_177.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1276 headed toKC this wknd plz let.jpg
c1a24f0b3775_1277,apparently key worried abt referral,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1277_en_US_notes_people relationships___PART040_178.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1277 apparently key worried abt referral to s.jpg
c1a24f0b3775_1278,btw key,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1278_en_US_notes_people relationships___PART040_179.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1278 btw key worried abt us ressupplying serv.jpg
c1a24f0b3775_1279,love is,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1279_en_US_notes_people relationships___PART040_180.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1279 love is lobe tho.jpg
c1a24f0b3775_1280,call isabella,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1280_en_US_notes_people relationships___PART041_181.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1280 call isabella vet tech today tmrw.jpg
c1a24f0b3775_1281,lol maddox,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1281_en_US_notes_people relationships___PART041_182.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1281 lol Maddox is still frreakin 65.jpg
c1a24f0b3775_1282,frustrated bc,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1282_en_US_notes_people relationships___PART041_183.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1282 frustrated bc our emergency fund is almo.jpg
c1a24f0b3775_1284,ezra said,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1284_en_US_notes_people relationships___PART041_185.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1284 ezra said locker combo is 34-17-82 talke.jpg
